GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
codenameone-core-unittests,com.codename1.ui.geom,Dimension,5,92,4,4,2,25,4,10,0,10
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.Ellipse,28,412,1,15,2,65,3,14,2,7
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath,597,2117,87,191,113,422,84,139,13,65
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.Pt,0,9,0,0,0,3,0,1,0,1
codenameone-core-unittests,com.codename1.ui.geom,Dimension2D,26,26,0,0,5,12,2,6,2,6
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.ShapeUtil.QuadCurve,132,169,35,11,19,29,21,7,1,4
codenameone-core-unittests,com.codename1.ui.geom,AffineTransform,429,95,16,4,115,22,26,4,16,4
codenameone-core-unittests,com.codename1.ui.geom,Rectangle,75,751,31,71,19,169,35,52,4,32
codenameone-core-unittests,com.codename1.ui.geom,Point2D,21,15,0,0,5,6,3,3,3,3
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.Iterator,99,121,7,7,15,26,6,9,2,6
codenameone-core-unittests,com.codename1.ui.table,Table.new ActionListener() {...},1,74,1,5,0,10,1,4,0,2
codenameone-core-unittests,com.codename1.ui.table,Table.ColumnSortComparator,12,42,1,9,3,14,1,6,0,2
codenameone-core-unittests,com.codename1.ui.table,TableLayout.Constraint,98,98,2,2,18,36,14,16,12,16
codenameone-core-unittests,com.codename1.ui.table,SortableTableModel.TemporarySorterComparator,0,60,0,2,0,13,0,3,0,2
codenameone-core-unittests,com.codename1.ui.table,DefaultTableModel,87,78,4,0,19,21,6,10,4,10
codenameone-core-unittests,com.codename1.ui.table,Table,1028,671,167,71,199,155,127,35,24,19
codenameone-core-unittests,com.codename1.ui.table,AbstractTableModel,8,18,1,1,4,6,3,4,2,4
codenameone-core-unittests,com.codename1.ui.table,TableLayout,899,1230,124,146,163,229,121,66,29,21
codenameone-core-unittests,com.codename1.ui.table,SortableTableModel,84,138,9,7,20,27,12,13,6,11
codenameone-core-unittests,com.codename1.ui.table,Table.Listener,223,87,27,12,49,24,20,3,1,2
codenameone-core-unittests,com.codename1.compat.java.util,Objects,128,142,46,42,20,31,34,21,2,9
codenameone-core-unittests,com.codename1.notifications,LocalNotification,0,70,0,0,0,29,0,15,0,15
codenameone-core-unittests,com.codename1.ui.validation,ExistInConstraint,54,63,4,6,10,18,6,8,3,6
codenameone-core-unittests,com.codename1.ui.validation,Validator,234,501,56,74,64,129,64,35,18,16
codenameone-core-unittests,com.codename1.ui.validation,GroupConstraint,3,38,0,4,1,9,1,4,1,2
codenameone-core-unittests,com.codename1.ui.validation,LengthConstraint,23,27,3,5,5,7,3,5,1,3
codenameone-core-unittests,com.codename1.ui.validation,Validator.ComponentListener,138,40,9,3,22,10,6,4,1,3
codenameone-core-unittests,com.codename1.ui.validation,Validator.2.new ScrollListener() {...},23,0,2,0,5,0,3,0,2,0
codenameone-core-unittests,com.codename1.ui.validation,Validator.ConstraintFocusListener,0,11,0,0,0,6,0,3,0,3
codenameone-core-unittests,com.codename1.ui.validation,Validator.1.new Runnable() {...},0,21,0,0,0,4,0,2,0,2
codenameone-core-unittests,com.codename1.ui.validation,NotConstraint,11,43,1,5,4,10,2,5,1,3
codenameone-core-unittests,com.codename1.ui.validation,RegexConstraint,24,27,1,3,4,6,5,4,4,3
codenameone-core-unittests,com.codename1.ui.validation,Validator.HighlightMode,0,44,0,0,0,5,0,1,0,1
codenameone-core-unittests,com.codename1.ui.validation,Validator.new FocusListener() {...},136,14,17,1,27,4,10,2,1,2
codenameone-core-unittests,com.codename1.ui.validation,Validator.new Runnable() {...},23,80,6,4,4,10,5,2,0,2
codenameone-core-unittests,com.codename1.ui.validation,NumericConstraint,48,130,7,21,6,31,6,13,0,5
codenameone-core-unittests,com.codename1.social,GoogleConnect.ValidateTokenConnectionRequest,38,18,6,2,9,6,6,2,2,2
codenameone-core-unittests,com.codename1.social,Login.LoginCallBackProxy,21,100,4,12,6,22,4,7,0,3
codenameone-core-unittests,com.codename1.social,LoginCallback,2,3,0,0,2,1,2,1,2,1
codenameone-core-unittests,com.codename1.social,GoogleConnect,11,92,1,3,4,24,1,7,0,6
codenameone-core-unittests,com.codename1.social,FacebookConnect.ValidateTokenConnectionRequest,38,18,6,2,9,6,6,2,2,2
codenameone-core-unittests,com.codename1.social,Login.LoginCallBackProxy.new Runnable() {...},0,13,0,0,0,3,0,2,0,2
codenameone-core-unittests,com.codename1.social,Login.LoginCallBackProxy.new Runnable() {...},0,18,0,0,0,3,0,2,0,2
codenameone-core-unittests,com.codename1.social,Login.new Runnable() {...},0,14,0,2,0,4,0,3,0,2
codenameone-core-unittests,com.codename1.social,Login.new ActionListener() {...},2,89,5,9,1,22,5,4,0,2
codenameone-core-unittests,com.codename1.social,Login.new LoginCallback() {...},23,0,0,0,5,0,3,0,3,0
codenameone-core-unittests,com.codename1.social,Login,207,234,36,22,50,62,31,20,6,16
codenameone-core-unittests,com.codename1.social,FacebookConnect,45,121,4,6,18,36,8,18,6,15
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.NavigationCallback,21,6,4,0,4,1,3,1,1,1
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.GetAsyncCallbackAdapter,5,6,0,0,2,3,1,1,1,1
codenameone-core-unittests,com.codename1.javascript,JSObject.CallIntAsyncCallback,8,13,0,0,2,5,1,2,1,2
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new JSFunction() {...},0,27,0,0,0,4,0,2,0,2
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new CallbackAdapter() {...},5,9,0,0,2,1,1,1,1,1
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new Runnable() {...},169,0,16,0,28,0,10,0,2,0
codenameone-core-unittests,com.codename1.javascript,JavascriptContext,555,701,57,37,84,114,52,25,10,20
codenameone-core-unittests,com.codename1.javascript,JSObject.CallObjectAsyncCallbackAdapter,5,6,0,0,2,3,1,1,1,1
codenameone-core-unittests,com.codename1.javascript,JSObject.CallStringAsyncCallbackAdapter,5,6,0,0,2,3,1,1,1,1
codenameone-core-unittests,com.codename1.javascript,JSException,0,4,0,0,0,2,0,1,0,1
codenameone-core-unittests,com.codename1.javascript,JSObject,355,295,11,5,63,57,44,21,37,20
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.ScriptMessageListener,1,43,1,1,1,10,1,2,0,2
codenameone-core-unittests,com.codename1.javascript,JSObject.CallIntAsyncCallbackAdapter,0,11,0,0,0,5,0,2,0,2
codenameone-core-unittests,com.codename1.javascript,JSObject.CallAsyncCallbackAdapter,0,11,0,0,0,5,0,2,0,2
codenameone-core-unittests,com.codename1.javascript,JSObject.CallDoubleAsyncCallbackAdapter,0,11,0,0,0,5,0,2,0,2
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.CallAsyncCallbackAdapter,0,11,0,0,0,5,0,2,0,2
codenameone-core-unittests,com.codename1.javascript,JavascriptEvent,0,21,0,0,0,7,0,4,0,4
codenameone-core-unittests,com.codename1.plugin,PluginSupport,0,68,0,4,0,19,0,6,0,4
codenameone-core-unittests,com.codename1.share,SMSShare.1.2.new Command() {...},13,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,SMSShare.1.2.new ActionListener() {...},45,0,0,0,6,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare,155,5,26,0,37,2,20,1,7,1
codenameone-core-unittests,com.codename1.share,SMSShare.1.2.1.new ActionListener() {...},48,0,0,0,8,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare.2.new ActionListener() {...},26,0,0,0,6,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare.2.new ActionListener() {...},17,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,ShareService,4,44,1,3,2,16,3,7,2,6
codenameone-core-unittests,com.codename1.share,ShareForm.BackCommand,48,11,10,0,7,5,7,2,2,2
codenameone-core-unittests,com.codename1.share,SMSShare.new Runnable() {...},52,0,4,0,10,0,4,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.2.new Command() {...},13,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.new Runnable() {...},58,0,4,0,10,0,4,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.2.new ActionListener() {...},82,0,2,0,9,0,3,0,2,0
codenameone-core-unittests,com.codename1.share,SMSShare,83,5,2,0,24,2,6,1,5,1
codenameone-core-unittests,com.codename1.share,FacebookShare.new ActionListener() {...},52,0,0,0,10,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare.new ActionListener() {...},87,0,0,0,17,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.2.1.new ActionListener() {...},54,0,0,0,9,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.2.1.new ActionListener() {...},40,0,0,0,7,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare,91,5,2,0,26,2,7,1,6,1
codenameone-core-unittests,com.codename1.share,FacebookShare.1.new ActionListener() {...},17,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare.1.new ActionListener() {...},26,0,0,0,6,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,ShareForm,38,125,3,7,11,31,3,6,0,4
codenameone-core-unittests,com.codename1.share,EmailShare.1.new Runnable() {...},17,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.new Runnable() {...},44,0,0,0,8,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,SMSShare.1.new Runnable() {...},44,0,0,0,8,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,SMSShare.1.new Runnable() {...},17,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.util.regex,REUtil,3,24,0,2,1,4,1,3,1,2
codenameone-core-unittests,com.codename1.util.regex,StringCharacterIterator,5,26,0,2,1,6,1,5,1,4
codenameone-core-unittests,com.codename1.util.regex,REProgram,100,77,17,9,24,20,14,6,3,3
codenameone-core-unittests,com.codename1.util.regex,StreamCharacterIterator,31,118,2,14,9,33,2,14,0,8
codenameone-core-unittests,com.codename1.util.regex,ReaderCharacterIterator,31,126,3,13,9,36,3,13,0,8
codenameone-core-unittests,com.codename1.util.regex,CharacterArrayCharacterIterator,0,89,1,7,0,13,1,8,0,5
codenameone-core-unittests,com.codename1.util.regex,StringReader,66,52,9,5,13,11,9,4,4,2
codenameone-core-unittests,com.codename1.util.regex,RECompiler,1142,1015,189,98,234,199,134,44,3,15
codenameone-core-unittests,com.codename1.util.regex,RE,835,762,230,118,183,191,162,63,10,20
codenameone-core-unittests,com.codename1.util.regex,RESyntaxException,0,11,0,0,0,2,0,1,0,1
codenameone-core-unittests,com.codename1.util.regex,RECompiler.RERange,241,101,41,11,50,18,28,4,3,3
codenameone-core-unittests,com.codename1.util.regex,RECharacter,106,1074,53,11,10,8,36,8,7,5
codenameone-core-unittests,com.codename1.util.regex,REDebugCompiler,77,278,8,12,19,53,7,10,1,6
codenameone-core-unittests,com.codename1.util,MathUtil,1069,1717,208,102,208,279,151,39,10,20
codenameone-core-unittests,com.codename1.util,AsyncResource.AsyncCallback,14,40,6,6,2,11,5,3,0,2
codenameone-core-unittests,com.codename1.util,CaseInsensitiveOrder,0,45,0,4,0,12,0,4,0,2
codenameone-core-unittests,com.codename1.util,AsyncResource,235,339,35,39,59,81,32,29,11,13
codenameone-core-unittests,com.codename1.util,AbstractStringBuilder,1233,130,227,11,257,29,151,7,32,7
codenameone-core-unittests,com.codename1.util,Wrapper,0,13,0,0,0,6,0,3,0,3
