GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
codenameone-core-unittests,com.codename1.location,Geofence,86,32,18,0,16,11,14,6,5,6
codenameone-core-unittests,com.codename1.location,LocationManager,21,98,0,10,12,39,9,17,9,12
codenameone-core-unittests,com.codename1.location,GeofenceManager.Listener,16,0,0,0,8,0,5,0,5,0
codenameone-core-unittests,com.codename1.location,GeofenceManager,314,652,58,60,78,149,53,47,12,29
codenameone-core-unittests,com.codename1.media,AsyncMedia.MediaException,28,0,0,0,11,0,4,0,4,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new ActionListener() {...},0,37,3,3,0,8,3,2,0,2
codenameone-core-unittests,com.codename1.media,AsyncMedia.MediaStateChangeEvent,3,13,0,0,1,5,1,2,1,2
codenameone-core-unittests,com.codename1.media,AsyncMedia.MediaErrorEvent,10,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,AsyncMedia.PauseRequest,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.media,AsyncMedia.State,0,24,0,0,0,3,0,1,0,1
codenameone-core-unittests,com.codename1.media,AbstractMedia,137,153,15,11,34,42,17,11,5,10
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},6,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},6,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},6,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},11,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},6,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},6,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new ActionListener() {...},0,37,3,3,0,8,3,2,0,2
codenameone-core-unittests,com.codename1.media,MediaManager.1.new TimerTask() {...},23,0,2,0,5,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,MediaManager.1.new TimerTask() {...},23,0,2,0,5,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,MediaManager.new AbstractMedia() {...},42,105,6,6,8,32,10,15,4,15
codenameone-core-unittests,com.codename1.media,AsyncMedia.PlayRequest,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},6,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},6,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},6,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,AsyncMedia.MediaErrorType,89,0,0,0,11,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlListener,14,3,0,0,12,1,12,1,12,1
codenameone-core-unittests,com.codename1.media,MediaMetaData,52,0,0,0,22,0,15,0,15,0
codenameone-core-unittests,com.codename1.media,AudioBuffer,387,61,30,0,75,14,29,3,14,3
codenameone-core-unittests,com.codename1.media,AbstractMedia.new SuccessCallback() {...},18,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new SuccessCallback() {...},18,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new ActionListener() {...},21,12,2,0,5,1,2,1,1,1
codenameone-core-unittests,com.codename1.media,AudioBuffer.new Runnable() {...},17,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,AudioBuffer.new Runnable() {...},17,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,RemoteControlCallback,75,0,2,0,28,0,16,0,15,0
codenameone-core-unittests,com.codename1.media,MediaManager,26,217,4,30,5,58,9,32,5,19
codenameone-core-unittests,com.codename1.media,RemoteControlCallback.new Runnable() {...},16,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new SuccessCallback() {...},20,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new AsyncMedia.PlayRequest() {...},14,20,3,1,4,5,3,2,1,2
codenameone-core-unittests,com.codename1.media,AbstractMedia.new SuccessCallback() {...},20,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new SuccessCallback() {...},20,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new SuccessCallback() {...},18,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new SuccessCallback() {...},18,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,AbstractMedia.new ActionListener() {...},21,12,2,0,5,1,2,1,1,1
codenameone-core-unittests,com.codename1.media,AbstractMedia.new AsyncMedia.PauseRequest() {...},14,20,3,1,4,5,3,2,1,2
codenameone-core-unittests,com.codename1.media,AbstractMedia.new SuccessCallback() {...},20,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.media,MediaRecorderBuilder,29,49,1,1,10,14,7,8,6,8
codenameone-core-unittests,com.codename1.media,WAVWriter,472,0,6,0,84,0,8,0,5,0
codenameone-core-unittests,com.codename1.ui.geom,Point,36,0,0,0,11,0,6,0,6,0
codenameone-core-unittests,com.codename1.ui.geom,Rectangle2D,600,117,70,4,117,32,60,12,23,12
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.EPoint,0,3,0,0,0,1,0,1,0,1
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.ShapeUtil.CubicCurve,458,0,50,0,55,0,31,0,6,0
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.ShapeUtil,2522,1193,440,144,362,248,258,65,11,13
codenameone-core-unittests,com.codename1.ui.geom,Geometry,8,13,1,3,2,3,2,2,1,1
codenameone-core-unittests,com.codename1.ui.geom,Geometry.BezierCurve,656,1369,62,93,72,199,54,62,1,31
codenameone-core-unittests,com.codename1.ui.geom,Dimension,18,79,3,5,2,25,4,10,1,9
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.Ellipse,28,412,2,14,2,65,4,13,2,7
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath,808,1904,108,170,148,384,102,121,19,59
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.Pt,9,0,0,0,3,0,1,0,1,0
codenameone-core-unittests,com.codename1.ui.geom,Dimension2D,26,26,0,0,5,12,2,6,2,6
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.ShapeUtil.QuadCurve,132,171,35,11,19,29,21,7,1,4
codenameone-core-unittests,com.codename1.ui.geom,AffineTransform,524,0,20,0,137,0,30,0,20,0
codenameone-core-unittests,com.codename1.ui.geom,Rectangle,75,751,33,69,19,169,37,50,4,32
codenameone-core-unittests,com.codename1.ui.geom,Point2D,21,15,0,0,5,6,3,3,3,3
codenameone-core-unittests,com.codename1.ui.geom,GeneralPath.Iterator,99,124,7,7,15,26,6,9,2,6
codenameone-core-unittests,com.codename1.ui.table,SortableTableModel.new Comparator() {...},0,63,0,2,0,8,0,3,0,2
codenameone-core-unittests,com.codename1.ui.table,Table.new ActionListener() {...},78,0,8,0,12,0,6,0,2,0
codenameone-core-unittests,com.codename1.ui.table,Table.new Comparator() {...},86,0,18,0,26,0,11,0,2,0
codenameone-core-unittests,com.codename1.ui.table,TableLayout.Constraint,101,95,2,2,19,35,15,15,13,15
codenameone-core-unittests,com.codename1.ui.table,DefaultTableModel,111,54,4,0,26,14,9,7,7,7
codenameone-core-unittests,com.codename1.ui.table,Table,1302,405,200,38,262,95,145,17,32,11
codenameone-core-unittests,com.codename1.ui.table,AbstractTableModel,10,16,1,1,5,5,4,3,3,3
codenameone-core-unittests,com.codename1.ui.table,TableLayout,1090,1028,161,110,196,193,147,40,34,15
codenameone-core-unittests,com.codename1.ui.table,SortableTableModel,129,94,11,5,29,18,19,6,13,4
codenameone-core-unittests,com.codename1.ui.table,Table.Listener,297,12,39,0,69,3,22,1,2,1
codenameone-core-unittests,com.codename1.compat.java.util,Objects,130,142,47,41,20,31,35,20,2,9
codenameone-core-unittests,com.codename1.notifications,LocalNotification,0,70,0,0,0,29,0,15,0,15
codenameone-core-unittests,com.codename1.ui.validation,ExistInConstraint,117,0,10,0,28,0,14,0,9,0
codenameone-core-unittests,com.codename1.ui.validation,Validator,532,204,110,20,137,56,86,13,24,10
codenameone-core-unittests,com.codename1.ui.validation,GroupConstraint,41,0,4,0,10,0,5,0,3,0
codenameone-core-unittests,com.codename1.ui.validation,LengthConstraint,50,0,8,0,12,0,8,0,4,0
codenameone-core-unittests,com.codename1.ui.validation,Validator.ComponentListener,164,14,12,0,28,4,9,1,3,1
codenameone-core-unittests,com.codename1.ui.validation,Validator.1.new Runnable() {...},21,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.ui.validation,NotConstraint,11,43,1,5,4,10,2,5,1,3
codenameone-core-unittests,com.codename1.ui.validation,RegexConstraint,24,27,1,3,4,6,5,4,4,3
codenameone-core-unittests,com.codename1.ui.validation,Validator.HighlightMode,0,44,0,0,0,5,0,1,0,1
codenameone-core-unittests,com.codename1.ui.validation,Validator.new FocusListener() {...},14,0,0,0,4,0,3,0,3,0
codenameone-core-unittests,com.codename1.ui.validation,Validator.new Runnable() {...},103,0,10,0,14,0,7,0,2,0
codenameone-core-unittests,com.codename1.ui.validation,Validator.new FocusListener() {...},150,0,18,0,31,0,12,0,3,0
codenameone-core-unittests,com.codename1.ui.validation,NumericConstraint,122,62,22,6,20,17,15,4,1,4
codenameone-core-unittests,com.codename1.ui.validation,Validator.3.new ScrollListener() {...},23,0,2,0,5,0,3,0,2,0
codenameone-core-unittests,com.codename1.social,GoogleConnect.new ConnectionRequest() {...},5,21,2,2,2,4,2,2,0,2
codenameone-core-unittests,com.codename1.social,Login.LoginCallBackProxy,115,6,16,0,27,1,10,1,2,1
codenameone-core-unittests,com.codename1.social,LoginCallback,2,3,0,0,2,1,2,1,2,1
codenameone-core-unittests,com.codename1.social,GoogleConnect,53,51,4,0,13,15,4,4,2,4
codenameone-core-unittests,com.codename1.social,Login.LoginCallBackProxy.new Runnable() {...},13,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.social,Login.LoginCallBackProxy.new Runnable() {...},18,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.social,Login.new Runnable() {...},14,0,2,0,4,0,3,0,2,0
codenameone-core-unittests,com.codename1.social,Login.new ActionListener() {...},91,0,14,0,23,0,9,0,2,0
codenameone-core-unittests,com.codename1.social,Login.new LoginCallback() {...},23,0,0,0,5,0,3,0,3,0
codenameone-core-unittests,com.codename1.social,Login,329,112,53,5,83,29,40,11,13,9
codenameone-core-unittests,com.codename1.social,FacebookConnect.new ConnectionRequest() {...},26,0,4,0,6,0,4,0,2,0
codenameone-core-unittests,com.codename1.social,FacebookConnect,75,92,4,6,26,28,9,17,7,14
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.NavigationCallback,21,6,4,0,4,1,3,1,1,1
codenameone-core-unittests,com.codename1.javascript,JSObject.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JSObject.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JSObject.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JSObject.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JSObject.new Callback() {...},24,0,0,0,5,0,3,0,3,0
codenameone-core-unittests,com.codename1.javascript,JSObject.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JSObject.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JSObject.new CallbackAdapter() {...},0,14,0,0,0,3,0,2,0,2
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new JSFunction() {...},0,27,0,0,0,4,0,2,0,2
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new Runnable() {...},169,0,16,0,28,0,10,0,2,0
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.new CallbackAdapter() {...},14,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.javascript,JavascriptContext,624,675,66,34,100,107,56,24,14,16
codenameone-core-unittests,com.codename1.javascript,JSException,0,4,0,0,0,2,0,1,0,1
codenameone-core-unittests,com.codename1.javascript,JSObject,259,399,6,10,58,62,36,29,31,26
codenameone-core-unittests,com.codename1.javascript,JavascriptContext.ScriptMessageListener,39,6,2,0,10,1,2,1,1,1
codenameone-core-unittests,com.codename1.javascript,JavascriptEvent,21,0,0,0,7,0,4,0,4,0
codenameone-core-unittests,com.codename1.plugin,PluginSupport,0,68,0,4,0,19,0,6,0,4
codenameone-core-unittests,com.codename1.share,SMSShare.1.2.new Command() {...},13,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,SMSShare.1.2.new ActionListener() {...},45,0,0,0,6,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare,97,5,10,0,24,2,10,1,5,1
codenameone-core-unittests,com.codename1.share,SMSShare.1.2.1.new ActionListener() {...},48,0,0,0,8,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare.2.new ActionListener() {...},29,0,0,0,7,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare.2.new ActionListener() {...},17,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,ShareService,4,41,0,2,2,15,2,7,2,6
codenameone-core-unittests,com.codename1.share,ShareForm.new Command() {...},0,14,0,0,0,3,0,2,0,2
codenameone-core-unittests,com.codename1.share,SMSShare.new Runnable() {...},52,0,4,0,10,0,4,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.2.new Command() {...},13,0,0,0,3,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.new Runnable() {...},58,0,4,0,10,0,4,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.2.new ActionListener() {...},82,0,2,0,9,0,3,0,2,0
codenameone-core-unittests,com.codename1.share,SMSShare,83,5,2,0,24,2,6,1,5,1
codenameone-core-unittests,com.codename1.share,FacebookShare.new ActionListener() {...},52,0,0,0,10,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare.new ActionListener() {...},87,0,0,0,17,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.2.1.new ActionListener() {...},54,0,0,0,9,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.2.1.new ActionListener() {...},40,0,0,0,7,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare,91,5,2,0,26,2,7,1,6,1
codenameone-core-unittests,com.codename1.share,FacebookShare.1.new ActionListener() {...},17,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,FacebookShare.1.new ActionListener() {...},29,0,0,0,7,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,ShareForm,38,127,3,7,11,31,3,6,0,4
codenameone-core-unittests,com.codename1.share,EmailShare.1.new Runnable() {...},17,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,EmailShare.1.new Runnable() {...},44,0,0,0,8,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,SMSShare.1.new Runnable() {...},44,0,0,0,8,0,2,0,2,0
codenameone-core-unittests,com.codename1.share,SMSShare.1.new Runnable() {...},17,0,0,0,4,0,2,0,2,0
codenameone-core-unittests,com.codename1.util.regex,REUtil,27,0,2,0,5,0,4,0,3,0
codenameone-core-unittests,com.codename1.util.regex,StringCharacterIterator,5,26,0,2,1,6,1,5,1,4
codenameone-core-unittests,com.codename1.util.regex,REProgram,100,77,17,9,24,20,14,6,3,3
codenameone-core-unittests,com.codename1.util.regex,StreamCharacterIterator,149,0,16,0,42,0,16,0,8,0
codenameone-core-unittests,com.codename1.util.regex,ReaderCharacterIterator,157,0,16,0,45,0,16,0,8,0
codenameone-core-unittests,com.codename1.util.regex,CharacterArrayCharacterIterator,89,0,8,0,13,0,9,0,5,0
codenameone-core-unittests,com.codename1.util.regex,StringReader,66,52,9,5,13,11,9,4,4,2
codenameone-core-unittests,com.codename1.util.regex,RECompiler,1163,1021,198,89,239,192,141,37,3,15
codenameone-core-unittests,com.codename1.util.regex,RE,860,737,233,115,189,185,164,61,11,19
codenameone-core-unittests,com.codename1.util.regex,RESyntaxException,11,0,0,0,2,0,1,0,1,0
codenameone-core-unittests,com.codename1.util.regex,RECompiler.RERange,241,104,41,11,50,18,28,4,3,3
codenameone-core-unittests,com.codename1.util.regex,RECharacter,111,1075,55,11,11,8,37,8,7,5
codenameone-core-unittests,com.codename1.util.regex,REDebugCompiler,347,0,20,0,66,0,17,0,7,0
codenameone-core-unittests,com.codename1.util,MathUtil,1988,755,245,57,351,126,161,23,14,14
codenameone-core-unittests,com.codename1.util,AsyncResource.AsyncCallback,21,33,7,5,4,9,6,2,0,2
codenameone-core-unittests,com.codename1.util,CaseInsensitiveOrder,4,41,1,3,1,11,1,3,0,2
codenameone-core-unittests,com.codename1.util,AsyncResource,272,302,43,31,67,73,36,25,13,11
